audio_file,annotation,low_f,high_f,start_time,end_time
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.5221519,54.5221519,115611.221,115621.62
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,40,76,115618.979,115622.627
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,22,88,115655.083,115659.922
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,19,62,115701.255,115704.938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,91,115726.106,115744.129
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,20,75,115732.519,115736.383
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,21,78,115762.266,115767.358
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,88,115862.762,115880.313
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,24,80,115888.943,115891.796
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,53,115910.287,115928.949
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,23,79,115930.243,115932.808
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,23,58,115934.072,115936.094
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,41,81,115938.261,115940.934
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,21,71,115957.643,115961.11
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,20,73,115962.88,115965.299
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,19,59,115966.889,115968.73
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,91,115994.797,116011.657
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,31,78,116014.324,116018.947
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,48,116042.858,116054.423
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,37,77,116047.535,116051.471
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.44462025,50.39082278,116071.0048,116081.5169
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,39.87816456,50.86867089,116130.088,116140.539
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,90,116149.783,116166.352
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,73,116184.36,116189.453
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11,56,116197.211,116215.345
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30,79,116230.388,116235.047
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.92246835,49.43512658,116244.1597,116259.1333
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74.28322785,87.18512658,116284.1828,116297.3841
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,68,116330.907,116347.97
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,21,72,116370.966,116376.455
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29,70,116438.189,116442.234
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.54272152,67,116485.568,116495.1
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,27,79,116519.377,116524.758
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,94,116572.508,116590.749
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,32,74,116593.277,116596.311
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.16297468,65,116621.47,116636.318
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,33,73,116642.302,116645.625
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,29,52,116704.947,116715.1
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,93,117074.397,117092.784
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,65,117123.249,117140.161
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,97,117266.287,117283.838
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9,73,117313.588,117331.39
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,95,117396.759,117416.09
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,67,117445.796,117461.224
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,67,96,117576.723,117595.146
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9,60,117624.454,117641.947
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,96,117703.743,117721.149
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9,58,117751.012,117768.51
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,93,117823.344,117837.624
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,100,117837.522,117855.182
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,21,62,117873.773,117902.397
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,92,118004.724,118023.074
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12,61,118053.522,118071.621
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,92,118229.23,118246.781
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,92,118451.018,118469.223
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,92,118689.674,118707.043
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,95,118934.179,118952.638
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,21,74,119139.088,119141.399
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,38,101,119152.992,119155.412
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,21,74,119220.894,119224.036
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30,92,119439.413,119444.072
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,89,119588.976,119607.144
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,108,119592.591,119596.78
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,17,71,119666.993,119670.352
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,18,70,119672.627,119676.202
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,99,119718.249,119737.617
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,8.340189873,55.6471519,119752.9647,119770.383
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.16297468,51.82436709,119768.6718,119786.5179
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,23,69,119774.216,119777.141
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9.295886076,53.73575949,119785.6539,119806.2503
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,24,75,119873.747,119877.069
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,19,75,119907.535,119911.327
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,77.15031646,91,119911.418,119931.294
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.68512658,57.0806962,119962.6592,119981.7887
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,76.67246835,91.00791139,120067.8161,120083.1565
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,120086.687,120106.236
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.68512658,54.6914557,120115.5316,120132.7055
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9.773734177,53.25791139,120136.9225,120157.2133
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30.9556962,104.9556962,120250.641,120252.735
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,93,120300.037,120318.424
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,8.818037975,54.21360759,120348.564,120366.2878
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,94,120430.691,120449.877
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.25158228,54.21360759,120480.4078,120498.3787
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,32,69,120737.896,120741.038
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,33,95,120801.652,120806.383
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,76,91,120820.982,120835.335
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,35,72,120943.205,120945.733
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,91,121021.999,121040.931
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,83,121048.727,121051.218
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,107,121138.871,121142.41
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,19,75,121188.257,121192.158
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,26,110,121241.038,121246.961
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,16,87,121313.421,121320.031
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30,107,121354.072,121358.55
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29,71,121410.46,121413.133
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,101,121459.918,121463.313
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,91,122434.288,122451.984
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,68,95,122761.926,122777.661
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,94,122905.269,122922.638
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,95,123072.472,123089.187
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,91,123535.051,123548.205
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,93,123713.271,123730.495
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,90,123925.342,123943.583
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,91,124384.761,124401.73
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,94,126199.484,126213.765
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10,66,126246.178,126263.765
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,95,126409.375,126426.454
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9,65,126457.958,126476.163
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,28,110,128160.568,128163.638
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,17,100,128320.713,128323.422
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,31,99,128541.905,128544.939
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,87,128568.943,128572.194
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,39,87,131359.304,131362.049
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,93,131543.707,131560.35
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,27,73,131970.677,131972.699
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,27,66,132064.505,132066.78
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,39,103,132093.891,132096.311
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,37.9556962,80.9556962,132245.444,132247.972
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29,116,132385.408,132387.719
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,88,133503.385,133507.791
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.01107595,52.78006329,133518.6668,133532.3147
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.63132911,54.21360759,133665.2389,133682.4069
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.63132911,53.25791139,133693.3245,133711.7276
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,30,89,133700.496,133703.927
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,32,81,133902.519,133905.552
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,20,79,134033.024,134038.875
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,89,134154.072,134170.896
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,36,84,134258.04,134261.038
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,28,87,134305.408,134309.669
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,38,77,134419.552,134422.478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,33,70,134453.593,134456.591
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,71,94,134488.505,134502.095
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.25158228,53.73575949,134533.6853,134550.668
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,77,92,134564.762,134579.007
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,15,85,134996.089,135000.676
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.01107595,51.82436709,135156.2768,135172.2715
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,25,84,135159.047,135163.344
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,36,78,135200.74,135203.521
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,36,68,135233.774,135236.519
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.48892405,51.82436709,135243.4307,135257.6962
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.20727848,53.73575949,135410.5031,135428.7828
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,27,65,135432.293,135435.652
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,35,76,135482.907,135485.255
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,78,91,135602.546,135617.589
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,89,135854.726,135869.697
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,33,93,135869.087,135873.131
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,39,71,136045.074,136049.119
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,27,76,136091.426,136095.002
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,136352.582,136370.169
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,23,74,136685.724,136690.78
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,36,78,136712.979,136716.194
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,39,76,136731.218,136733.673
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,18,75,136762.405,136765.006
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,37,77,136820.668,136823.377
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,94,137351.528,137370.605
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,32,81,137792.04,137797.06
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,93,137875.889,137894.929
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,95,137956.761,137973.657
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.20727848,67.59335443,138003.2821,138021.1295
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,138022.836,138041.405
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,73,95,138146.906,138166.637
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,91,138431.528,138445.918
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,91,138571.892,138591.186
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,9.773734177,53.73575949,138622.6354,138639.6799
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,71,138624.893,138628.18
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,70,92,140157.306,140174.166
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.20727848,53.73575949,140385.8207,140402.3712
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,90,140417.197,140433.621
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,34.14398734,140458.7144,140460.6906
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.48892405,53.73575949,140465.8163,140480.0201
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,32.23259494,140474.5856,140476.5618
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.64082278,25.54272152,140495.4589,140497.2498
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,18.375,31.27689873,140511.9345,140513.5401
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.16297468,52.78006329,140516.9984,140532.8078
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,13.59651899,24.58702532,140534.8326,140536.5
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.16297468,27.93196203,140664.1868,140666.163
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,72,93,140675.889,140691.586
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.46360759,29.36550633,140681.7871,140683.4545
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.03006329,26.49841772,140702.4003,140704.1912
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,32.23259494,140719.7536,140721.6063
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,10.72943038,51.82436709,140724.0633,140742.3429
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.64082278,26.02056962,140740.6755,140742.4047
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,12.16297468,51.34651899,140745.863,140762.9075
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,30.79905063,140757.2878,140759.1404
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,34.14398734,141450.4771,141452.2063
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.64082278,26.97626582,141474.006,141476.1056
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,90,141475.889,141490.169
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.50791139,34.62183544,141490.9887,141492.5944
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.16297468,27.45411392,141513.8868,141516.0483
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,22.67563291,54.21360759,141514.4295,141535.7969
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.03006329,35.57753165,141531.5975,141533.3266
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,13.59651899,26.97626582,141557.3981,141559.4978
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.10917722,52.78006329,141567.3408,141587.7201
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.03006329,34.14398734,141574.3809,141576.2953
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,18.375,53.25791139,142082.0915,142103.3354
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.46360759,29.36550633,142085.4263,142087.032
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,37,97,142115.794,142118.322
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,32.71044304,142123.6398,142125.9865
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,39.87816456,51.82436709,142134.2486,142144.8088
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.44462025,52.30221519,142142.7708,142153.7016
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,32.71044304,142161.2357,142163.3972
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.64082278,26.49841772,142182.9605,142184.7514
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.92246835,51.34651899,142187.8878,142207.526
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.98575949,29.84335443,142199.6213,142202.0298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,94,142219.45,142235.184
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,13.59651899,27.93196203,142223.1502,142225.2498
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.50791139,33.66613924,142240.6138,142242.2812
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,39.40031646,50.86867089,142255.916,142267.0937
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,13.11867089,25.06487342,142262.4003,142264.1295
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26.79658385,50.88043478,142369.2145,142388.4663
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.64082278,27.45411392,142393.2897,142395.3276
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.03006329,32.71044304,142410.3959,142412.2486
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.06487342,51.34651899,142419.6592,142441.953
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,49,86,142423.771,142426.697
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,13.59651899,27.45411392,142431.331,142433.1219
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,17.4193038,31.27689873,142448.6226,142450.9693
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,14.07436709,27.93196203,142470.1621,142472.1382
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.92246835,49.43512658,142481.0179,142493.4925
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.98575949,31.27689873,142487.6257,142489.8489
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,14.07436709,26.02056962,142510.3517,142511.7103
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.98575949,32.23259494,142526.6552,142528.3843
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,26.02056962,51.34651899,142528.9887,142554.1232
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.64082278,29.84335443,142546.8361,142549.368
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,75,90,142556.979,142574.856
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,32.23259494,142563.5586,142565.9053
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,14.07436709,27.45411392,142584.6172,142586.4699
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.98575949,31.75474684,142601.1545,142603.069
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.64082278,26.97626582,142623.2897,142625.3893
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.03006329,30.79905063,142640.6429,142643.3602
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,35,81,142653.157,142657.058
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,14.55221519,25.06487342,142663.8013,142665.8392
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.48892405,52.30221519,142681.0179,142694.4806
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,32.23259494,142681.0796,142683.2411
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,37,79,142696.661,142700.814
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,13.59651899,26.02056962,142703.4837,142704.9658
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,18.375,33.18829114,142721.2075,142723.0602
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.54272152,51.34651899,142722.2574,142740.6605
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.06487342,53.25791139,142888.4392,142906.8423
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,31.27689873,142891.0947,142892.9473
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,93,142915.852,142932.677
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,31.27689873,143022.0611,143023.7903
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,29,87,143038.535,143041.641
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,13.11867089,26.97626582,143043.4285,143045.2812
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.58702532,53.25791139,143058.7307,143084.174
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.50791139,32.23259494,143060.7818,143062.6962
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,47,78,143076.91,143080.557
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,14.07436709,29.84335443,143080.9009,143082.8771
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,33,80,144199.083,144201.358
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,39.40031646,54.6914557,144266.3201,144278.4241
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.54272152,52.30221519,144278.8564,144296.9508
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.46360759,34.62183544,144304.163,144306.1392
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,46,89,144313.485,144315.327
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.44462025,50.86867089,144318.8608,144330.9031
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.16297468,25.06487342,144328.8034,144331.0884
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,23.15348101,51.34651899,144338.3624,144356.395
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.50791139,33.18829114,144345.4643,144347.4404
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,14.07436709,26.97626582,144367.8759,144369.7903
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,38.44462025,53.25791139,144371.7665,144383.6853
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,34,77,144384.893,144386.988
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,31.27689873,144384.6734,144386.8348
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.10917722,53.73575949,144389.7373,144409.1903
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,28,79,144391.25,144393.597
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.50791139,28.40981013,144406.226,144408.0169
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.20727848,53.25791139,144661.7762,144678.7589
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,90,144680.358,144697.873
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,13.11867089,27.93196203,144792.137,144794.4219
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,69,91,144804.544,144819.479
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,17.4193038,34.14398734,144810.4166,144812.2075
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,34.14398734,144848.3505,144850.2031
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,11.68512658,52.30221519,144852.9821,144870.2119
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.96677215,50.86867089,144870.7545,144886.9345
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,14.07436709,25.06487342,144871.6323,144873.2997
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,90,144882.001,144899.479
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,16.9414557,32.23259494,144887.7373,144889.7752
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,37.48892405,51.82436709,144926.969,144945.9897
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,17.4193038,33.66613924,144928.6364,144930.6125
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,12.64082278,24.58702532,144952.474,144955.006
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,35.57753165,51.82436709,144953.3386,144975.5088
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,15.98575949,33.66613924,144969.889,144971.6182
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,24.10917722,50.86867089,144980.2508,144999.395
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,13.11867089,28.40981013,145000.1978,145002.2357
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,20.28639241,53.25791139,145006.4837,145028.2834
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,74,91,145016.216,145033.73
./audio/DCPP01A_d01_121109_191242.d100.x.wav,20Hz,14.55221519,33.66613924,145017.1056,145019.0201
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,25.06487342,52.30221519,145039.0157,145056.5542
