audio_file,annotation,start_time,end_time,start_time,end_time,low_f,high_f
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,205589.31,205611.912,11/12/2012 4:19:11,11/12/2012 4:19:33,69,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,205638.6834,205655.9183,11/12/2012 4:20:01,11/12/2012 4:20:18,36.86801242,52.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,205723.38,205741.621,11/12/2012 4:21:25,11/12/2012 4:21:43,70,95
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,205911.999,205928.024,11/12/2012 4:24:33,11/12/2012 4:24:50,67,96
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,205960.11,205977.479,11/12/2012 4:25:22,11/12/2012 4:25:39,69,95
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,206097.995,206117.072,11/12/2012 4:27:39,11/12/2012 4:27:59,71,95
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,206380.328,206398.496,11/12/2012 4:32:22,11/12/2012 4:32:40,70,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,206563.38,206581.912,11/12/2012 4:35:25,11/12/2012 4:35:43,70,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,206694.979,206713.147,11/12/2012 4:37:36,11/12/2012 4:37:55,69,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,209024.761,209042.857,11/12/2012 5:16:26,11/12/2012 5:16:44,75,91
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,209067.45,209082.421,11/12/2012 5:17:09,11/12/2012 5:17:24,70,97
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,209174.87,209193.111,11/12/2012 5:18:56,11/12/2012 5:19:15,71,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,209303.235,209320.567,11/12/2012 5:21:05,11/12/2012 5:21:22,69,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,209347.45,209364.891,11/12/2012 5:21:49,11/12/2012 5:22:06,71,95
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,209394.797,209411.657,11/12/2012 5:22:36,11/12/2012 5:22:53,10,69
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,209536.8667,209555.2629,11/12/2012 5:24:59,11/12/2012 5:25:17,76.27795031,92.47981366
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,209559.201,209577.733,11/12/2012 5:25:21,11/12/2012 5:25:39,68,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,209587.704,209605.654,11/12/2012 5:25:49,11/12/2012 5:26:07,10,79
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,209607.9205,209626.8056,11/12/2012 5:26:10,11/12/2012 5:26:29,16.72515528,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,209853.3599,209872.245,11/12/2012 5:30:15,11/12/2012 5:30:34,78.02950311,91.60403727
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,209905.088,209923.002,11/12/2012 5:31:07,11/12/2012 5:31:25,9,66
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,209931.708,209949.695,11/12/2012 5:31:33,11/12/2012 5:31:51,73,102
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,209980.138,209996.89,11/12/2012 5:32:22,11/12/2012 5:32:38,10,68
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,210130.255,210147.769,11/12/2012 5:34:52,11/12/2012 5:35:09,69,100
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,210283.998,210300.894,11/12/2012 5:37:25,11/12/2012 5:37:42,68,95
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,210321.309,210340.603,11/12/2012 5:38:03,11/12/2012 5:38:22,69,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,210332.5928,210348.4831,11/12/2012 5:38:15,11/12/2012 5:38:30,11.0326087,53.06987578
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,210372.072,210390.022,11/12/2012 5:38:54,11/12/2012 5:39:12,10,67
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,210451.305,210469.982,11/12/2012 5:40:13,11/12/2012 5:40:31,68,96
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,210491.486,210507.801,11/12/2012 5:40:53,11/12/2012 5:41:09,9,66
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,210555.018,210573.296,11/12/2012 5:41:57,11/12/2012 5:42:15,70,96
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,210604.6096,210620.1944,11/12/2012 5:42:47,11/12/2012 5:43:02,27.23447205,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,210621.4779,210637.3683,11/12/2012 5:43:03,11/12/2012 5:43:19,75.40217391,88.97670807
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,210671.3325,210688.1396,11/12/2012 5:43:53,11/12/2012 5:44:10,11.0326087,51.75621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,210732.613,210750.927,11/12/2012 5:44:54,11/12/2012 5:45:12,70,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,210781.1955,210796.9636,11/12/2012 5:45:43,11/12/2012 5:45:59,12.34627329,65.33074534
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,210866.908,210883.405,11/12/2012 5:47:08,11/12/2012 5:47:25,71,96
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,210977.562,210996.893,11/12/2012 5:48:59,11/12/2012 5:49:18,69,91
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,211020.687,211036.857,11/12/2012 5:49:42,11/12/2012 5:49:58,73,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,211027.09,211043.041,11/12/2012 5:49:49,11/12/2012 5:50:05,9,67
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,211113.274,211131.116,11/12/2012 5:51:15,11/12/2012 5:51:33,68,96
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,211161.2861,211178.0933,11/12/2012 5:52:03,11/12/2012 5:52:20,21.54192547,54.38354037
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,211266.944,211286.712,11/12/2012 5:53:48,11/12/2012 5:54:08,69,97
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,211528.417,211531.206,11/12/2012 5:58:10,11/12/2012 5:58:13,36,83
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,211570.36,211586.312,11/12/2012 5:58:52,11/12/2012 5:59:08,68,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,211604.146,211622.424,11/12/2012 5:59:26,11/12/2012 5:59:44,69,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,211618.6486,211635.089,11/12/2012 5:59:41,11/12/2012 5:59:57,11.47049689,52.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,211654.619,211666.501,11/12/2012 6:00:16,11/12/2012 6:00:28,11,65
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,211777.816,211795.222,11/12/2012 6:02:19,11/12/2012 6:02:37,69,90
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,211778.601,211781.17,11/12/2012 6:02:20,11/12/2012 6:02:23,34,70
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,211825.5928,211841.8498,11/12/2012 6:03:08,11/12/2012 6:03:24,10.1568323,54.38354037
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,211910.5812,211926.7771,11/12/2012 6:04:33,11/12/2012 6:04:49,74.08850932,89.41459627
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,211958.3662,211974.3788,11/12/2012 6:05:20,11/12/2012 6:05:36,11.90838509,52.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,211972.2397,211989.7802,11/12/2012 6:05:34,11/12/2012 6:05:52,77.15372671,91.16614907
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212019.833,212036.8846,11/12/2012 6:06:22,11/12/2012 6:06:39,11.90838509,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,212155.781,212172.206,11/12/2012 6:08:37,11/12/2012 6:08:54,72,96
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,212175.527,212195.077,11/12/2012 6:08:57,11/12/2012 6:09:17,68,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212203.2555,212217.3735,11/12/2012 6:09:25,11/12/2012 6:09:39,10.5947205,65.76863354
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212225.9826,212242.9731,11/12/2012 6:09:48,11/12/2012 6:10:05,11.0326087,52.63198758
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,212325.2,212343.259,11/12/2012 6:11:27,11/12/2012 6:11:45,69,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212358.0143,212374.1491,11/12/2012 6:12:00,11/12/2012 6:12:16,15.84937888,56.13509317
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212373.7213,212391.5063,11/12/2012 6:12:16,11/12/2012 6:12:34,25.04503106,52.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,212408.381,212410.95,11/12/2012 6:12:50,11/12/2012 6:12:52,18,71
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,212454.655,212473.15,11/12/2012 6:13:36,11/12/2012 6:13:55,69,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212502.9499,212520.1849,11/12/2012 6:14:25,11/12/2012 6:14:42,12.78416149,50.88043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212525.8604,212541.873,11/12/2012 6:14:48,11/12/2012 6:15:04,14.09782609,55.25931677
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,212567.693,212572.096,11/12/2012 6:15:29,11/12/2012 6:15:34,16,84
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,212616.544,212635.513,11/12/2012 6:16:18,11/12/2012 6:16:37,70,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212658.4421,212674.3325,11/12/2012 6:17:00,11/12/2012 6:17:16,37.74378882,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212666.0206,212683.8056,11/12/2012 6:17:08,11/12/2012 6:17:26,12.78416149,53.06987578
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,212745.236,212763.514,11/12/2012 6:18:27,11/12/2012 6:18:45,69,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,212792.613,212808.383,11/12/2012 6:19:14,11/12/2012 6:19:30,70,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212792.6001,212811.1796,11/12/2012 6:19:15,11/12/2012 6:19:33,11.47049689,51.75621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,212833.014,212836.463,11/12/2012 6:19:55,11/12/2012 6:19:58,39,83
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212840.396,212856.239,11/12/2012 6:20:02,11/12/2012 6:20:18,11,67
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,212867.635,212886.021,11/12/2012 6:20:29,11/12/2012 6:20:48,69,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,212920.978,212939.292,11/12/2012 6:21:22,11/12/2012 6:21:41,70,90
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,212919.9889,212932.2123,11/12/2012 6:21:22,11/12/2012 6:21:34,12.78416149,52.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,213066.335,213069.344,11/12/2012 6:23:48,11/12/2012 6:23:51,33,79
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,213150.287,213167.874,11/12/2012 6:25:12,11/12/2012 6:25:29,68,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,213198.798,213215.077,11/12/2012 6:26:00,11/12/2012 6:26:17,10,66
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,213283.381,213288.115,11/12/2012 6:27:25,11/12/2012 6:27:30,25,77
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,213286.799,213304.168,11/12/2012 6:27:28,11/12/2012 6:27:46,68,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,213334.51,213350.498,11/12/2012 6:28:16,11/12/2012 6:28:32,9,67
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,213423.819,213442.133,11/12/2012 6:29:45,11/12/2012 6:30:04,69,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,213546.363,213565.04,11/12/2012 6:31:48,11/12/2012 6:32:07,68,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,213595.6001,213613.2629,11/12/2012 6:32:38,11/12/2012 6:32:55,12.78416149,52.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,213677.162,213696.312,11/12/2012 6:33:59,11/12/2012 6:34:18,66,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,213695.454,213707.845,11/12/2012 6:34:17,11/12/2012 6:34:29,69,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,213725.1438,213743.0511,11/12/2012 6:34:47,11/12/2012 6:35:05,12.78416149,53.94565217
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,213738.2145,213753.9215,11/12/2012 6:35:00,11/12/2012 6:35:16,11.90838509,50.88043478
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,213762.968,213766.124,11/12/2012 6:35:24,11/12/2012 6:35:28,35,66
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,213801.123,213819.619,11/12/2012 6:36:03,11/12/2012 6:36:21,69,95
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,213826.254,213842.969,11/12/2012 6:36:28,11/12/2012 6:36:44,69,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,213848.6886,213866.5347,11/12/2012 6:36:51,11/12/2012 6:37:09,25.92080745,53.50776398
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,213852.504,213871.69,11/12/2012 6:36:54,11/12/2012 6:37:13,71,95
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,213874.0437,213891.2176,11/12/2012 6:37:16,11/12/2012 6:37:33,12.34627329,54.82142857
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,213992.358,214009.4,11/12/2012 6:39:14,11/12/2012 6:39:31,70,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,214011.232,214030.527,11/12/2012 6:39:33,11/12/2012 6:39:52,68,95
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214038.5201,214055.6328,11/12/2012 6:40:01,11/12/2012 6:40:18,12.34627329,53.50776398
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214060.461,214078.4905,11/12/2012 6:40:22,11/12/2012 6:40:40,11.47049689,51.75621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,214140.796,214160.796,11/12/2012 6:41:42,11/12/2012 6:42:02,77,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214189.1923,214206.9774,11/12/2012 6:42:31,11/12/2012 6:42:49,10.1568323,53.06987578
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,214255.2,214267.736,11/12/2012 6:43:37,11/12/2012 6:43:49,68,89
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,214267.671,214286.203,11/12/2012 6:43:49,11/12/2012 6:44:08,69,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214303.264,214318.7877,11/12/2012 6:44:25,11/12/2012 6:44:41,13.65993789,53.50776398
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214316.0374,214332.9057,11/12/2012 6:44:38,11/12/2012 6:44:55,9.718944099,68.83385093
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,214413.399,214432.803,11/12/2012 6:46:15,11/12/2012 6:46:34,69,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214441.473,214472.956,11/12/2012 6:46:43,11/12/2012 6:47:14,9,81
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214462.7044,214479.6949,11/12/2012 6:47:05,11/12/2012 6:47:22,9.718944099,68.39596273
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,214475.543,214494.547,11/12/2012 6:47:17,11/12/2012 6:47:36,69,88
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214575.0037,214592.6054,11/12/2012 6:48:57,11/12/2012 6:49:15,10.5947205,51.31832298
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,214618.123,214638.254,11/12/2012 6:49:40,11/12/2012 6:50:00,69,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214668.523,214685.827,11/12/2012 6:50:30,11/12/2012 6:50:47,9,67
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,214751.546,214770.151,11/12/2012 6:51:53,11/12/2012 6:52:12,73,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214800.2334,214817.285,11/12/2012 6:52:42,11/12/2012 6:52:59,11.90838509,65.76863354
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,214894.527,214897.463,11/12/2012 6:54:16,11/12/2012 6:54:19,32,70
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,214899.995,214902.601,11/12/2012 6:54:21,11/12/2012 6:54:24,38,77
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,214906.016,214923.639,11/12/2012 6:54:28,11/12/2012 6:54:45,70,98
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,214929.133,214934.784,11/12/2012 6:54:51,11/12/2012 6:54:56,28,84
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,214953.6718,214971.2734,11/12/2012 6:55:16,11/12/2012 6:55:33,12.78416149,51.75621118
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,215043.427,215047.5,11/12/2012 6:56:45,11/12/2012 6:56:49,35,72
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,215081.473,215100.913,11/12/2012 6:57:23,11/12/2012 6:57:42,68,97
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,215113.601,215117.014,11/12/2012 6:57:55,11/12/2012 6:57:59,38,104
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,215131.51,215148.813,11/12/2012 6:58:13,11/12/2012 6:58:30,10,80
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,215148.564,215151.28,11/12/2012 6:58:30,11/12/2012 6:58:33,40,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,215212.345,215231.531,11/12/2012 6:59:34,11/12/2012 6:59:53,68,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,215261.975,215279.46,11/12/2012 7:00:23,11/12/2012 7:00:41,11,66
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,215302.014,215304.509,11/12/2012 7:01:04,11/12/2012 7:01:06,35,73
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,215337.323,215356.473,11/12/2012 7:01:39,11/12/2012 7:01:58,69,96
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,215386.4031,215402.8435,11/12/2012 7:02:28,11/12/2012 7:02:45,11.90838509,68.39596273
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,215432.2935,215446.0448,11/12/2012 7:03:14,11/12/2012 7:03:28,74.08850932,92.04192547
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,215466.517,215485.054,11/12/2012 7:03:48,11/12/2012 7:04:07,69,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,215514.8667,215532.3461,11/12/2012 7:04:37,11/12/2012 7:04:54,10.5947205,65.76863354
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,215643.461,215664.687,11/12/2012 7:06:45,11/12/2012 7:07:06,70,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,215693.828,215711.265,11/12/2012 7:07:35,11/12/2012 7:07:53,10,68
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,215778.921,215799.373,11/12/2012 7:09:00,11/12/2012 7:09:21,70,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,215828.5485,215845.4168,11/12/2012 7:09:51,11/12/2012 7:10:07,11.47049689,65.33074534
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,215905.131,215925.176,11/12/2012 7:11:07,11/12/2012 7:11:27,70,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,215954.928,215972.587,11/12/2012 7:11:56,11/12/2012 7:12:14,9,68
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,216036.598,216054.158,11/12/2012 7:13:18,11/12/2012 7:13:36,71,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,216084.4389,216102.0405,11/12/2012 7:14:06,11/12/2012 7:14:24,13.65993789,65.33074534
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,216210.986,216214.986,11/12/2012 7:16:12,11/12/2012 7:16:16,28,78
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,216227.576,216248.639,11/12/2012 7:16:29,11/12/2012 7:16:50,69,98
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,216277.6929,216295.1723,11/12/2012 7:17:20,11/12/2012 7:17:37,12.34627329,52.63198758
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,216327.335,216330.858,11/12/2012 7:18:09,11/12/2012 7:18:12,42,82
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,216359.023,216362.142,11/12/2012 7:18:41,11/12/2012 7:18:44,46,91
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,216361.261,216379.065,11/12/2012 7:18:43,11/12/2012 7:19:01,69,97
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,216408.3272,216426.1733,11/12/2012 7:19:30,11/12/2012 7:19:48,13.22204969,64.01708075
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,216545.417,216566.725,11/12/2012 7:21:47,11/12/2012 7:22:08,76,99
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,217050.51,217069.006,11/12/2012 7:30:12,11/12/2012 7:30:31,76,90
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,217185.742,217203.506,11/12/2012 7:32:27,11/12/2012 7:32:45,73,90
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,217319.165,217336.765,11/12/2012 7:34:41,11/12/2012 7:34:58,77,90
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,217467.128,217484.769,11/12/2012 7:37:09,11/12/2012 7:37:26,69,98
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,217514.317,217531.55,11/12/2012 7:37:56,11/12/2012 7:38:13,10,67
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,218664.317,218681.469,11/12/2012 7:57:06,11/12/2012 7:57:23,70,98
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,218711.487,218728.558,11/12/2012 7:57:53,11/12/2012 7:58:10,8,66
./audio/DCPP01A_d01_121109_191242.d100.x.wav,D,218937.922,218941.592,11/12/2012 8:01:39,11/12/2012 8:01:43,27,76
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,219121.098,219134.461,11/12/2012 8:04:43,11/12/2012 8:04:56,76,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,219170.4779,219187.8962,11/12/2012 8:05:32,11/12/2012 8:05:50,11.90838509,52.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,219266.109,219284.28,11/12/2012 8:07:08,11/12/2012 8:07:26,69,97
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,219313.909,219330.858,11/12/2012 8:07:55,11/12/2012 8:08:12,9,69
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,219329.531,219344.646,11/12/2012 8:08:11,11/12/2012 8:08:26,75,94
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,219344.52,219358.739,11/12/2012 8:08:26,11/12/2012 8:08:40,75,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,219377.4168,219402.1691,11/12/2012 8:08:59,11/12/2012 8:09:24,14.09782609,52.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,219429.2882,219449.1512,11/12/2012 8:09:51,11/12/2012 8:10:11,11.0326087,50.00465839
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,219480.304,219500.4726,11/12/2012 8:10:42,11/12/2012 8:11:02,10.5947205,53.94565217
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,219531.913,219543.565,11/12/2012 8:11:33,11/12/2012 8:11:45,10,65
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,219658.513,219676.073,11/12/2012 8:13:40,11/12/2012 8:13:58,73,91
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,219708.6918,219728.4326,11/12/2012 8:14:31,11/12/2012 8:14:50,16.28726708,49.12888199
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,219760.5717,219780.5569,11/12/2012 8:15:23,11/12/2012 8:15:43,11.90838509,53.06987578
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,219810.6096,219831.4505,11/12/2012 8:16:13,11/12/2012 8:16:33,12.78416149,52.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,219861.2587,219874.46,11/12/2012 8:17:03,11/12/2012 8:17:16,22.41770186,52.19409938
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,221190.265,221208.68,11/12/2012 8:39:12,11/12/2012 8:39:30,75,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,222185.172,222203.465,11/12/2012 8:55:47,11/12/2012 8:56:05,76,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,222319.0838,222333.1406,11/12/2012 8:58:01,11/12/2012 8:58:15,73.21273292,87.22515528
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,222365.172,222382.324,11/12/2012 8:58:47,11/12/2012 8:59:04,10,66
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,222447.209,222464.85,11/12/2012 9:00:09,11/12/2012 9:00:26,73,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,222637.494,222656.684,11/12/2012 9:03:19,11/12/2012 9:03:38,68,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,222673.217,222690.899,11/12/2012 9:03:55,11/12/2012 9:04:12,77,93
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,222687.128,222703.913,11/12/2012 9:04:09,11/12/2012 9:04:25,9,67
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,222777.25,222793.995,11/12/2012 9:05:39,11/12/2012 9:05:55,69,99
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,222816.557,222834.036,11/12/2012 9:06:18,11/12/2012 9:06:36,72,92
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,222824.357,222841.224,11/12/2012 9:06:26,11/12/2012 9:06:43,9,69
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,222913.257,222931.183,11/12/2012 9:07:55,11/12/2012 9:08:13,71,98
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,222961.016,222978.209,11/12/2012 9:08:43,11/12/2012 9:09:00,10,67
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,223175.131,223194.239,11/12/2012 9:12:17,11/12/2012 9:12:36,71,95
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,223200.9479,223218.0606,11/12/2012 9:12:43,11/12/2012 9:13:00,14.53571429,53.50776398
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,223224.561,223241.061,11/12/2012 9:13:06,11/12/2012 9:13:23,10,65
./audio/DCPP01A_d01_121109_191242.d100.x.wav,A,223273.298,223290.817,11/12/2012 9:13:55,11/12/2012 9:14:12,76,90
./audio/DCPP01A_d01_121109_191242.d100.x.wav,B,223356.476,223372.813,11/12/2012 9:15:18,11/12/2012 9:15:34,10,65
